id,label
8324,1.0
9334,1.0
4960,0.572552
3293,1.0
5382,0.999564
1558,2.45792e-12
3281,3.82449e-06
48,0.999997
8939,1.0
8203,7.04164e-06
1453,6.98914e-10
1079,1.0
9586,0.967128
8425,8.03973e-09
10053,0.999067
350,1.0
10146,1.0
451,2.12065e-10
10814,4.95086e-14
1664,0.000166086
9763,1.61654e-12
9370,4.36052e-10
4235,0.999998
9752,3.05386e-08
4842,1.0
5919,1.0
5932,8.39722e-11
6789,4.68666e-08
10940,0.999995
10305,1.0
5526,0.999995
8946,1.94524e-12
5308,0.999998
11384,2.73563e-09
8382,1.0
7191,4.31343e-09
541,4.92718e-12
8009,1.18789e-08
8358,0.56827
7193,0.000170737
8332,0.999991
11570,3.70307e-06
9206,1.0
5587,1.0
6123,0.999911
11603,1.0
10328,3.43216e-08
1451,3.09619e-05
2829,1.0
3319,2.44487e-05
3642,0.999875
10418,5.22214e-10
10473,1.0
3720,1.43197e-08
12321,1.0
6705,2.26352e-10
1683,1.49192e-06
6885,1.0
8306,1.0
8613,1.0
2546,0.999998
5202,2.80558e-11
11737,0.00495036
8853,1.84912e-07
3135,1.33925e-10
9452,5.88491e-07
3840,2.28818e-12
6476,1.0
8466,1.79636e-13
10194,3.47846e-09
11279,1.0
192,2.05144e-05
1075,1.0
10845,0.999814
6435,1.0
514,1.93349e-06
3218,1.57176e-09
4200,0.427562
1325,0.00302965
11162,9.21924e-11
1825,1.0
7519,0.998327
8498,5.83499e-12
10513,1.1671e-06
6341,1.0
6020,1.0
6085,0.999892
5212,1.0
11729,1.0
4663,0.000305264
4937,0.999998
8643,1.0
12406,1.02879e-07
1967,9.72902e-13
1430,1.0
4863,1.31586e-11
751,0.0567983
3118,6.03595e-15
9355,3.46773e-09
10151,3.02225e-10
7601,1.0
7494,1.0
1028,1.03006e-05
2414,3.12205e-08
2922,9.36113e-13
6628,1.0
9696,0.976811
7762,6.66032e-09
6268,8.55678e-09
9859,0.999999
1631,4.11171e-05
3434,1.0
9818,1.0
6693,3.20133e-10
11537,0.636768
4457,1.0
6299,5.22602e-10
3947,0.999951
1573,0.999809
8950,1.0
8229,1.0
9036,1.0
4716,3.52298e-09
2634,1.0
5426,1.0
2281,0.999982
2660,8.80732e-14
1412,5.16904e-12
6340,1.0
9542,8.49701e-09
2049,3.75005e-09
7758,1.0
10989,1.96233e-11
12199,1.0
2757,1.0
3586,1.18357e-08
11007,0.994314
11937,3.31544e-10
2364,4.50709e-12
5586,0.999941
2696,2.09604e-10
9070,1.53899e-08
2316,1.0
10540,1.0
9172,0.00110805
3895,2.61995e-09
10402,2.96461e-08
10164,0.999999
8013,0.00125504
3648,0.999999
8604,2.76913e-08
11231,0.99979
3019,1.0
11426,1.0
7726,0.0262337
10544,1.94019e-09
7716,0.999998
3327,0.999999
7872,1.53847e-05
11868,1.85049e-08
7477,6.34522e-08
2667,1.15515e-05
8270,1.02637e-10
6875,0.999496
9229,6.86393e-06
4424,1.0
366,1.0
4329,4.66696e-08
6681,4.18421e-06
10503,3.75032e-07
12462,5.49544e-12
1612,1.0
6715,0.999996
5436,1.0
11943,8.99478e-14
9522,1.47402e-08
1124,0.000399825
2672,9.82434e-11
3048,1.20162e-12
8771,1.0
8066,8.41139e-11
9832,1.0
1488,1.87146e-09
5888,8.41366e-05
4350,0.999987
2537,1.0
10155,1.0
8244,7.32808e-10
1071,5.08322e-10
11228,4.32841e-10
4973,1.0
11688,0.999958
3584,1.32567e-08
9014,1.46559e-06
9278,1.95999e-08
10356,4.22351e-07
6404,0.999978
9220,2.9561e-11
1828,0.989925
3722,1.0
399,0.999999
1237,1.0
5111,1.0
3588,1.0
7269,3.77544e-07
6087,1.0
9223,1.01024e-08
4517,6.28528e-09
4944,1.44154e-08
4966,1.0
2778,1.0
4501,1.0
1986,1.0
11161,0.998671
10091,6.92212e-07
7188,1.0
5204,3.30415e-07
9102,1.0
2002,1.0
8462,4.91642e-08
2580,3.91743e-07
2503,4.44465e-08
8913,0.999978
8247,4.2434e-09
679,0.999999
7116,1.0
3539,1.0
1686,0.999978
1919,0.989077
9436,1.0
863,1.0
5703,1.0
9741,4.87719e-09
6976,0.132833
6112,2.07928e-07
10136,1.0
5666,4.353e-10
1685,1.0
649,1.26859e-07
10735,1.13025e-06
9434,3.22948e-09
6812,1.7471e-10
5841,7.25617e-05
5748,1.0
4215,1.0
2221,1.0
3946,0.999999
8756,1.0
8478,1.0
5060,1.0
112,0.999999
9133,1.0
4120,1.30303e-08
7609,1.0
155,1.0
11214,1.27375e-08
10731,1.0
7110,0.999497
5559,1.0
232,0.00290507
4076,9.8753e-12
11296,1.0
7426,1.01339e-11
4325,1.0
1567,7.47991e-10
636,0.72456
8550,0.000890968
3031,7.13254e-05
6526,0.999999
1912,0.97794
10076,1.12731e-06
1371,0.320362
9218,1.0
11015,1.0
10398,6.94304e-06
1477,1.0
7952,0.0800616
6918,1.0
5121,0.999998
370,1.0
12088,0.999644
4986,0.999999
1633,1.0
10661,1.0
1688,0.999998
7390,0.999911
3963,1.00567e-09
9927,7.65734e-12
2752,0.998936
11936,4.56573e-07
6962,0.999668
3121,2.62692e-10
2126,1.0
6576,9.36887e-08
8808,1.76192e-10
8030,1.0103e-11
4335,1.0
2432,1.0
6624,3.43125e-11
10321,1.0
6603,1.15626e-09
6262,3.48833e-12
4479,6.99221e-08
11757,0.999987
6520,2.57138e-10
2218,7.7802e-09
5692,1.0
4092,0.999969
3793,1.0
6128,1.0
7890,1.66311e-10
1983,1.0
7722,1.0
5496,0.999968
1503,1.64029e-07
2806,1.0
1342,1.0
5422,0.999963
1749,3.05985e-06
2521,1.0
6429,1.0
10483,3.20622e-07
11322,0.999985
3000,0.998469
11450,1.92886e-06
458,1.05199e-07
2427,3.55659e-08
3481,0.121275
5476,5.40901e-12
239,8.32339e-09
4941,0.999973
7811,1.6461e-07
9282,1.0
12354,0.0339201
4968,2.55868e-13
10019,2.77846e-09
1475,2.90002e-11
7134,1.0
4970,1.6506e-09
10258,1.0
4055,0.999982
10522,0.695671
12129,1.4889e-06
6126,1.0
2348,1.32891e-08
7429,9.10866e-09
6304,4.1486e-05
9938,0.999998
9525,2.60951e-06
11203,8.75861e-09
10055,1.21636e-11
7037,1.0
8680,1.78149e-06
9419,1.0
4861,0.999999
10409,0.999998
1064,1.41311e-09
6711,5.58134e-08
11815,1.0
4530,1.9547e-13
7556,6.72153e-06
4212,0.000820958
12276,2.43165e-09
8868,1.0
1048,1.0
1607,2.93071e-09
6139,0.999998
12118,1.58542e-07
3408,1.0
3711,1.69763e-06
2082,0.330711
10429,0.999962
4744,0.989791
6538,8.73973e-10
7912,1.0
3596,1.0
2626,1.0
2886,1.22417e-10
4258,1.0
12233,0.999999
779,1.0
10767,1.0
3503,1.18907e-06
6457,1.0
12172,1.0
3545,1.67454e-07
6379,1.0
8163,7.58233e-09
6116,1.0
3771,0.999834
2955,5.29024e-07
8051,1.0
5007,1.33256e-08
6675,1.0
388,2.44482e-09
12431,0.999975
6683,2.25747e-08
4536,0.000311079
2560,0.999996
944,0.999999
200,0.99996
3149,1.0
9760,8.35192e-05
3814,1.0
4817,4.11271e-08
7695,0.988489
10383,7.662e-09
7167,1.3277e-10
262,0.999999
3108,1.02932e-11
3014,2.029e-08
10563,1.0
9405,1.57606e-07
5164,0.999878
9841,0.999998
12342,1.0
1554,1.0
9622,8.58878e-06
6810,0.0156997
12028,1.0
11899,2.46134e-07
10350,0.999986
7317,1.51482e-06
8888,1.0
3761,0.999999
11798,1.73261e-13
4515,0.999999
5616,1.01759e-08
3637,0.99663
44,1.0
7461,1.0
98,0.999921
3919,1.0
5395,0.999992
7226,1.0
3071,0.000102216
858,1.0
11540,6.4896e-06
1723,0.000150577
4765,1.0
6924,4.80973e-10
2396,4.60375e-10
5184,2.29809e-05
1123,1.49706e-11
11078,1.08035e-06
535,1.88291e-05
11735,0.999992
4425,1.11858e-11
4286,4.60263e-07
768,1.0
5071,1.0
6719,0.00184553
2722,1.0
7806,7.82818e-11
59,0.999905
3790,2.9659e-09
2588,0.0879363
2601,0.999822
6853,0.999999
3520,0.999996
4924,0.999997
10786,1.22639e-11
11927,1.0
4569,3.9219e-09
5569,0.0867357
10991,1.2029e-05
8632,0.999999
12228,1.0
10894,3.42472e-09
9996,0.999962
6507,0.999994
5120,1.0
1750,2.95228e-07
7506,1.44052e-05
175,0.999998
5603,1.07284e-08
2918,0.000948028
4284,9.68461e-05
6811,1.0
1579,2.13197e-11
11420,1.0
7953,4.30752e-14
9897,1.72386e-08
43,1.0
10710,0.999001
948,3.5316e-10
7760,0.880305
8755,0.997828
8629,1.0
510,1.0
2863,1.24231e-06
4825,0.999982
3620,1.45395e-06
11838,1.0
8489,7.2732e-10
1492,3.41869e-10
1400,1.0
6840,1.0
11101,1.0
3171,3.44784e-13
11411,1.0
8087,0.834364
9811,7.41468e-11
7414,1.99369e-06
9059,0.999999
9670,4.48516e-11
12305,0.812091
1726,1.0
5793,0.00115362
1052,1.0
5798,1.0
4455,3.12125e-09
4537,1.0
11308,1.0
11136,4.49911e-08
1036,0.999996
3542,1.0
11344,1.0
922,1.0
2678,1.0
8447,3.22936e-05
12195,2.3553e-08
8984,9.33666e-07
694,0.995994
6978,0.999998
2885,0.999999
5435,1.2236e-07
322,1.0
9175,0.999522
7948,7.7614e-09
9672,1.13051e-12
1682,1.0
984,0.999999
1380,0.10259
8017,1.93362e-11
4328,1.0
2559,1.0
1751,0.999469
8427,8.06749e-06
2613,1.0
7003,1.11132e-07
1351,0.999999
8607,0.999524
2086,0.999998
7482,8.25844e-05
6281,1.0
11131,1.58919e-09
1082,1.0
5041,0.0013337
7314,1.0
3421,1.0
9734,3.22842e-08
9519,1.9406e-06
8204,9.93476e-08
8282,1.83848e-09
11750,4.18607e-05
5530,2.79163e-08
11844,1.0
6334,0.0916225
454,3.17036e-10
5564,2.01404e-10
11949,5.81728e-06
12050,3.38418e-10
113,1.0
2157,1.0
253,1.0
10287,1.87218e-07
11336,1.27854e-07
10330,4.07068e-12
8789,1.0
8928,6.32924e-06
8016,0.792802
5861,6.31966e-08
10562,1.0
1160,2.04877e-11
8430,1.0
5906,2.76569e-11
6547,8.55976e-11
9287,1.0
2938,1.10048e-08
8831,1.0
1634,0.977009
8734,4.71126e-12
2779,1.42358e-11
10477,6.58704e-17
865,1.0
4056,2.73815e-06
3966,1.0
5670,1.0
12022,1.0
6908,1.0
10727,1.58463e-13
2540,1.99461e-08
12037,0.999636
2052,1.0
4653,2.40432e-07
7681,1.0
4782,1.0
4202,1.70332e-11
1348,9.5579e-12
11488,1.0
356,1.0
6159,4.79798e-09
495,0.998038
9506,3.4345e-07
7580,1.0
4216,1.0
3337,0.999089
764,0.000526086
148,0.000391231
8060,0.998234
4495,3.36825e-08
5764,7.26781e-10
5749,0.999974
6227,1.54391e-07
1419,3.8593e-05
7647,1.0
11314,0.999997
1053,1.0
2706,0.00177975
10384,0.999997
746,1.0
8283,0.991291
7963,0.999997
6339,0.255368
3965,1.0
11647,1.0
497,7.00491e-08
12155,0.998725
5876,4.39312e-09
9847,1.0
8803,1.79811e-10
6067,0.999999
4323,4.18169e-07
12362,1.0
6543,3.62598e-05
252,3.83642e-15
8181,7.16736e-08
8661,0.999963
12021,1.0
9310,1.0
8474,0.999998
5529,6.66445e-12
1575,1.0
7619,6.64995e-12
576,0.0278945
3217,0.999725
3276,0.987633
4645,2.80856e-09
1493,1.0
4046,3.96889e-09
7694,1.0
8086,0.999999
10620,0.953917
6413,1.99301e-08
9125,3.42173e-09
11258,1.0
6854,0.999999
6432,1.0
6182,7.41482e-08
2260,1.0
6357,0.00115729
9328,2.52319e-06
6821,0.172859
10798,1.0
11641,4.11392e-12
11608,5.49758e-10
7840,0.999997
11379,1.0
515,0.999971
5558,0.996348
6989,1.40142e-09
10395,1.0
4263,2.91013e-10
8012,1.73326e-05
11981,0.0011799
2072,2.72969e-07
8132,0.000190941
6057,2.78674e-08
7725,0.999997
7563,1.0
3506,0.999542
11046,1.0
10192,0.999984
412,1.0
3129,0.999996
7230,0.00040855
8018,1.0
7286,8.49088e-14
5954,4.00047e-07
3745,1.28046e-09
619,6.87742e-10
4754,2.12943e-10
2522,1.0887e-13
4239,6.89329e-05
551,0.000186777
4571,1.0
8284,0.0111905
10397,8.7426e-10
4211,2.26943e-10
8503,1.0
10686,4.41168e-08
7483,1.10863e-05
11198,8.5763e-06
477,0.0221345
730,0.999997
7591,0.999443
6155,1.0
4034,1.17808e-09
1706,0.999997
5317,1.0
4449,2.91056e-08
3387,1.94705e-13
2501,3.75155e-11
6185,6.07934e-10
12255,0.284956
7099,1.55799e-08
5987,8.08355e-10
2426,9.74169e-08
12142,3.63351e-11
6083,1.35061e-14
5822,0.322363
11456,1.53652e-07
8343,0.999996
10788,1.0
4856,1.0
2547,1.0
1539,6.31645e-10
5273,1.0
11013,1.0
7516,0.999996
9710,3.07561e-14
10122,9.31545e-08
3092,1.0
11065,0.999997
7578,0.985031
1109,2.15714e-08
7137,2.80644e-13
1229,7.79784e-06
10267,1.0769e-08
8237,7.28983e-06
3330,3.43682e-09
8125,2.81139e-08
11541,1.0
7417,0.999929
1997,1.0
2136,1.0
1524,1.45468e-06
11478,1.0
7100,3.02528e-06
8492,3.50674e-10
10578,1.0
5113,0.99916
6814,1.0
4419,8.77012e-12
5978,0.00415469
4226,1.16497e-08
456,3.74743e-09
4341,0.999883
9462,5.40879e-08
398,3.41847e-09
10959,0.94829
5091,4.53647e-11
5042,4.39121e-05
1896,1.14988e-05
10863,1.0
6314,2.01929e-11
1437,1.0
145,4.25405e-08
11256,7.37831e-11
2736,2.60334e-11
10423,7.71426e-10
665,1.13046e-08
8431,6.58074e-09
11233,3.66236e-07
4783,1.0
2814,2.35891e-13
9508,2.23174e-08
7747,1.0
3942,1.0
11787,0.999998
35,0.000194988
6375,1.0
10262,1.0
9808,1.0
701,4.81216e-06
2556,1.0
7179,1.0
9411,1.21572e-09
10595,1.0
4117,1.75783e-07
4689,0.999827
7437,4.68897e-13
4731,1.0
10341,5.50952e-07
3743,4.64314e-11
7562,0.999985
1044,0.999842
7911,0.999923
9079,0.000498837
8562,1.0
6940,9.4774e-10
10796,1.1018e-08
4298,9.44501e-06
3476,2.26465e-11
1285,2.04652e-12
2904,0.992446
3521,0.962273
9764,1.0
5991,2.06531e-07
6550,1.4458e-05
9683,1.26837e-11
7278,2.36415e-07
7036,1.0
3780,1.0
10535,0.000126962
1265,1.93054e-10
10156,7.09577e-06
7042,0.0207745
2235,3.47066e-11
3042,3.1027e-07
5791,4.85062e-10
8896,1.34508e-06
2107,1.0
12013,1.0
491,1.0
9894,1.54387e-09
9283,2.13854e-07
2733,4.94272e-09
11349,0.994654
6482,1.0
4605,1.88324e-05
10068,7.31276e-09
3707,1.0
8194,1.0
7845,0.999996
6009,4.59194e-06
961,1.21969e-09
12198,2.13045e-09
6399,1.0
5158,1.0
1267,0.996531
9176,4.49392e-08
3786,8.17801e-07
588,0.00059463
1396,3.41695e-08
11669,1.0
108,1.06539e-07
10119,0.999999
10553,1.52e-13
9580,3.38285e-08
3236,1.90375e-11
9138,0.999996
8441,0.984194
4118,0.000937089
5153,0.0743733
7731,3.87826e-13
1590,0.999997
2492,1.50905e-10
2058,1.14418e-08
8826,3.58443e-10
6335,3.36628e-07
11530,1.0
11385,1.0
1725,1.0
7555,1.0
1260,7.80775e-11
574,0.9999
12236,1.01594e-09
6439,1.0
1106,1.0
4690,2.04558e-11
5714,2.39699e-09
8953,1.0
2145,1.0
9004,0.999892
424,1.0
9209,2.62471e-09
4435,1.50751e-08
3077,1.29514e-12
4393,1.0
695,1.0
11315,3.93057e-05
10662,0.999997
9691,0.0768229
469,1.0
5907,2.91228e-06
595,1.0
9428,0.999962
10957,0.998918
3912,1.94606e-07
5228,0.999997
4617,0.0812148
4022,5.60949e-09
12459,0.999998
2530,1.65928e-09
3661,0.999991
7881,1.0
432,4.47926e-09
5002,2.13286e-09
8664,5.08514e-07
2317,3.1839e-10
9900,3.89346e-08
11756,0.941177
2179,1.0
7219,1.0
9286,1.0
5252,1.97935e-13
11261,1.0
464,2.71459e-12
10793,6.7241e-07
3782,0.544504
6567,1.0
319,1.0
9918,0.999986
8617,8.40835e-10
3987,6.54329e-05
8718,2.41957e-06
8600,1.0
9945,0.225544
9740,0.999992
8672,0.999831
6965,7.07489e-05
4592,1.37597e-05
3492,1.28826e-09
4846,0.999999
6044,3.43784e-10
7184,0.00263612
6949,1.0
9616,0.998885
587,2.39862e-10
4798,1.49156e-09
3674,0.999986
5259,1.02605e-06
8264,0.999553
9009,1.0
8751,6.06764e-10
7056,2.27846e-09
7710,0.00157641
250,1.0
11962,3.36004e-06
4464,0.999932
12102,1.05571e-06
107,1.65429e-10
7805,1.95248e-05
4310,0.000149988
9916,1.0
11360,1.0
9375,1.0
12256,1.0
10722,1.44468e-08
8592,0.999997
6573,1.0
4223,1.0
2988,1.0
3543,3.39996e-06
10924,1.0
8001,8.72557e-12
10511,9.16843e-07
11503,0.9995
4509,2.61803e-10
3698,1.96738e-15
12291,1.0
5915,1.0
1431,1.0
8997,1.0
3572,1.0
4584,2.90516e-14
9883,1.86876e-07
5659,1.1561e-07
8707,1.0
8101,1.0
9474,8.60992e-05
7851,2.48404e-08
7425,1.80661e-08
9013,0.999998
8522,8.13243e-10
1663,0.280244
9979,1.54631e-06
2091,0.99997
12323,1.0
5370,1.0
4912,1.0
4493,5.39904e-09
11093,0.999997
3484,0.999923
9555,9.65027e-10
3573,4.8907e-08
2529,0.0769473
2287,2.26809e-06
9389,5.01056e-09
1448,0.00144542
7829,0.0343542
527,1.0
10746,1.68545e-09
12076,1.0
3491,1.0
1596,0.999993
5918,9.49779e-10
10967,7.87309e-06
8783,1.18233e-07
945,0.0237442
5770,3.17658e-09
81,0.000175372
8695,1.0
12058,0.000594941
11873,2.07139e-07
11120,0.00516884
1805,9.95184e-13
3222,0.998745
1989,1.0
9157,5.44951e-06
2729,8.3574e-07
5629,1.0
4853,9.72538e-13
1646,3.56833e-07
7903,1.0
11030,1.0
2999,2.66737e-11
9270,0.809302
11648,1.0
11565,9.26256e-06
365,1.0
1095,1.0
1508,0.999999
4535,1.0
9980,1.04294e-09
10185,0.999998
1362,2.41426e-05
8720,0.951402
2834,0.999999
815,0.999419
8571,0.996639
12474,3.29873e-13
10206,1.52908e-07
6874,2.59237e-09
5698,1.0
4162,3.71127e-11
8107,1.85165e-08
6825,1.0
10745,1.20505e-06
9535,1.0
8033,1.0
5598,1.15312e-12
1745,6.49833e-08
734,3.09455e-09
3012,4.36841e-14
8889,0.999996
2553,7.86922e-09
9067,1.0
7712,5.57754e-11
874,1.0
8388,0.999999
2691,1.0
8003,1.0
7361,1.0
5461,2.43351e-08
6512,1.0
6138,4.60115e-09
3900,1.25254e-07
3009,1.0
5618,1.0
4157,1.04697e-07
1942,4.78115e-10
6301,1.0
8717,2.26702e-08
5431,0.999999
9369,0.999999
6783,7.50943e-06
11151,1.0
329,4.08625e-10
10357,1.0
2387,1.74767e-07
10573,7.65465e-13
10667,1.0
6122,2.11584e-09
739,0.999392
4081,0.013676
11496,1.0
2242,5.62401e-09
10705,0.999872
5726,5.41803e-10
12489,1.0
12026,0.0993481
5510,1.0
5945,1.58359e-10
7200,1.0
4125,1.0
8995,0.597496
5786,7.35848e-11
3394,1.79657e-11
7443,1.0
2334,0.999998
1153,2.86754e-09
5769,4.36293e-11
1514,1.0496e-10
3317,0.999997
4518,1.0
12366,1.0
11697,1.0
8588,0.0577269
11288,1.48671e-05
2995,7.32946e-06
548,1.0
8743,3.85495e-05
9385,3.48604e-09
10912,1.0
11442,1.0
8155,1.0
1734,1.84163e-05
5767,3.01097e-06
2013,0.020866
6328,4.945e-08
7990,1.0
5275,0.000146385
3383,0.999998
7491,1.35743e-07
3124,1.0
2998,1.0
6611,0.999998
11187,3.38773e-11
4585,2.56077e-05
1616,4.90675e-05
5571,1.0
12011,0.999999
8636,1.0
7287,1.0302e-07
6466,1.0
1373,1.0
4932,3.41659e-08
8196,1.40691e-07
4657,4.21595e-10
9905,1.02594e-08
5109,2.64623e-09
5656,0.999388
621,2.39699e-09
10132,6.47153e-08
11871,0.999966
2994,2.05123e-05
5787,1.0
8554,3.02107e-10
10205,1.31558e-06
11135,2.63975e-08
4635,1.0
4508,4.49238e-10
12134,0.00530041
8956,5.59281e-08
8752,8.14409e-06
10874,8.09008e-09
7819,1.28664e-10
12401,0.999275
6050,4.01959e-07
10232,1.0
1497,1.0
1868,1.45501e-09
11876,5.5667e-05
7384,1.7871e-06
5805,1.0
1560,7.77873e-05
11157,1.0
442,1.48934e-10
2763,1.0
1312,0.999552
11028,0.000304213
11070,1.0
8772,0.998666
8877,0.999793
6409,1.0
11599,2.56932e-11
1363,3.20155e-07
5383,1.0
12061,1.0
9312,1.0
7170,2.21232e-09
6718,1.0
4267,1.0
860,7.91011e-07
6650,0.998511
8546,3.44957e-08
4930,2.78002e-07
6313,0.999419
12225,0.99938
1778,1.54153e-06
1523,4.82286e-10
10045,0.997303
705,0.999155
5269,3.09398e-09
12083,1.71023e-05
6961,1.71519e-11
823,1.0
10631,5.12245e-08
10427,1.0
1529,1.0
833,0.999998
11751,3.09822e-09
1576,1.0
10694,1.30848e-09
5070,1.0
11989,6.43132e-09
7302,2.00401e-10
3973,0.999704
2321,3.85872e-12
6029,3.38104e-06
934,0.999926
8115,4.54686e-13
5037,4.20314e-08
9880,0.999999
8682,6.5408e-08
4214,1.37571e-09
11900,9.86284e-12
7128,6.14385e-07
9650,4.61803e-05
6255,0.999997
6886,1.0
8330,2.32773e-12
12094,1.0
12185,1.0
539,3.97892e-09
10815,0.998993
3279,1.0
2516,1.87702e-06
4795,0.952725
12113,1.0
1051,5.68605e-09
360,1.67583e-06
2603,1.00065e-08
4626,1.0
9453,1.0
6623,1.92428e-09
1809,1.0
11720,1.0
4131,1.0
2219,1.3063e-07
10733,0.999947
7471,1.38678e-07
4378,1.0
288,7.27598e-05
8570,3.69208e-09
7865,7.89752e-08
11294,0.999981
2912,1.0
1193,4.54504e-12
10545,1.1169e-06
3719,1.0
2340,0.983424
8353,1.99151e-10
1737,1.0
5779,1.0
2789,1.0
10941,2.84411e-10
10465,1.0
9435,1.0
6894,3.76623e-10
4155,0.999998
5765,0.999998
2055,1.0
7292,0.000127483
6040,1.0
8263,0.999913
5494,0.999897
8552,0.420466
5898,1.0
10586,3.7401e-12
10986,6.19294e-11
10712,1.0
11704,6.09521e-10
565,1.0
10196,0.999952
12400,1.0
1850,0.999998
4849,1.0
9056,1.32124e-05
6991,8.15291e-07
6662,1.0
8768,0.999946
6780,1.1915e-06
4009,0.99991
1619,1.0
6234,0.000148004
5278,1.0
7473,1.0
4236,9.89998e-10
1222,0.999717
2646,2.20706e-10
3055,0.0403617
7567,0.999999
8754,2.59588e-11
3267,0.110646
8667,3.64785e-08
4582,4.27728e-11
160,1.0
5651,1.0
5053,7.36509e-11
1708,0.988175
5800,2.77755e-11
7367,1.0
8100,2.65046e-08
3116,1.0
5390,1.0
11163,8.93015e-09
5340,0.00961187
8996,9.2274e-06
11119,1.81487e-09
10170,3.23772e-09
1860,0.999999
9280,1.0
7445,1.0
7721,2.6692e-12
7882,2.10825e-10
1255,7.83149e-07
6532,1.0
757,1.0
10329,1.0
726,3.39567e-08
6855,6.13354e-12
5291,0.999993
9618,1.0
1649,3.50856e-07
11341,1.0
4793,5.64409e-10
11797,3.86009e-05
9073,1.0
10630,3.80502e-09
6716,1.0
3458,2.02192e-11
7304,1.60199e-13
4491,0.999998
10576,3.3595e-12
2447,1.0
4186,1.0
6189,1.06731e-07
12338,3.84296e-05
3206,1.0
3052,1.0
1695,2.47925e-07
3324,7.07783e-06
11716,0.999998
6690,0.000609218
2131,5.04722e-12
1428,1.0
7493,1.0
1623,1.60029e-10
4421,1.0
3968,0.999995
3282,2.75175e-11
7703,1.26136e-12
6684,1.71793e-07
7536,1.0
4025,1.0
9548,1.0
11673,0.999999
10742,0.999985
11104,1.0
7615,0.999553
625,6.39901e-09
5705,0.999999
5802,4.36772e-11
9733,5.07933e-06
829,0.999955
1005,3.12274e-11
1305,1.0
12168,0.000540447
7959,0.999995
11364,1.48233e-10
1621,0.00220496
96,7.97067e-13
9997,1.0
3011,1.0
12193,3.58453e-06
4447,1.0
7,2.70103e-11
1835,4.56259e-10
6468,0.993889
1747,2.33009e-07
12422,1.0
9403,1.82212e-08
643,1.0
6213,7.17518e-07
1381,1.0
2359,1.0
11967,0.99999
11954,1.0
1648,8.50529e-07
12443,1.0
9674,1.0
128,6.01931e-12
8127,1.0
10078,1.0
9439,4.03086e-07
7946,1.0
8349,2.00949e-10
10467,1.46409e-07
7659,1.0
3029,1.0
8045,0.999999
11284,1.0
4623,1.0
11594,2.21652e-10
862,1.0
4406,1.0
3663,4.61414e-07
9235,2.95276e-08
895,0.192927
6738,1.0
9937,1.0
651,1.0
3125,1.0
6974,0.999999
8487,3.63524e-10
7598,1.18962e-07
5633,0.999785
2953,8.18074e-10
4827,0.999981
10160,2.26869e-09
3669,1.0
5058,4.23979e-09
4498,0.999999
5956,0.000378
8835,1.0
798,1.0
10973,1.0
2032,3.56968e-08
9118,9.00342e-07
9331,1.0
9724,1.1471e-07
7689,1.05538e-09
1773,1.0
7572,1.0
5159,0.999999
2836,0.00111603
10189,1.0
10034,0.999994
7649,8.61923e-06
5812,0.814358
9885,0.998969
10161,1.28939e-06
4618,1.0
10412,9.22818e-10
3089,1.0
8662,3.80518e-09
2102,1.0
6819,1.0
8177,1.0
9647,0.999999
11767,0.999992
2402,0.999995
9738,1.0
8191,0.999998
11560,1.42688e-12
12128,3.74925e-10
4220,2.31355e-09
2709,1.0
6422,0.999999
4998,1.0
8555,1.63584e-11
1399,1.0
8621,0.013993
1154,1.0
9092,0.999992
1691,0.977506
988,3.94522e-09
12315,1.0
3017,1.30685e-06
4218,1.0
5532,1.0
2730,1.0
10313,1.0
7126,1.28886e-10
22,9.57437e-06
9087,7.92034e-07
78,0.999981
11698,5.36213e-07
6620,1.0
4675,1.0
10,2.85674e-10
5846,1.05266e-09
11174,0.999999
6363,0.996885
10559,1.0
976,2.68568e-06
9935,1.0
8238,1.0
12069,2.09502e-13
5739,1.0
4094,2.89533e-06
10198,3.12458e-09
1900,1.53658e-12
1816,1.0
158,1.0
12445,3.6273e-11
2045,0.999814
9266,1.0
9504,1.0
2666,8.84156e-07
2161,2.21904e-09
11609,8.03017e-08
11329,0.999999
6373,0.00625346
6859,1.0
10085,1.0
9352,4.095e-10
501,0.999998
5265,2.51999e-08
6689,3.68506e-11
9130,2.20223e-14
6862,0.999769
6697,1.3441e-09
533,2.8145e-10
1231,1.1221e-05
11323,1.55921e-09
3076,1.0
4814,1.0
8209,3.35031e-09
100,3.23249e-06
1473,6.91106e-10
8723,8.95072e-16
4142,0.999994
4832,1.0
6645,5.81321e-09
10877,5.52179e-09
3636,2.68107e-11
14,8.7154e-05
5074,4.6836e-14
3873,1.53229e-08
752,1.0
10176,1.0
2742,5.12288e-09
6519,1.14933e-10
4252,0.998904
12286,1.08e-08
6034,1.77926e-08
635,0.00823591
9216,3.19378e-09
4403,3.24524e-13
8859,4.55253e-07
10530,1.30201e-12
714,5.68779e-10
376,1.16009e-10
11526,1.0
12077,1.44244e-11
6264,1.0
10169,1.0
7333,5.61265e-11
1197,1.0
10913,6.92239e-06
10653,3.80558e-14
9989,1.0
8985,1.0
9986,1.0
5381,1.0
6618,7.03691e-09
6913,3.29459e-10
1667,0.999999
437,6.63036e-13
672,1.0061e-09
3957,3.0603e-08
11111,0.999715
2797,8.59152e-06
713,1.0
11134,1.0
10114,1.35752e-07
5030,0.987526
